epoch,train_mae,valid_mae,minutes,lr,minutes:,experiment_name
0.0,0.32689078158870444,0.3625064622009953,,0.001,3.8386508742968237,exponential-decay-test
1.0,0.1918104056500714,0.2412174646892855,,0.00099,7.46553700764974,exponential-decay-test
2.0,0.1585822129159724,0.2011020315750953,,0.0009801,11.326450860500335,exponential-decay-test
3.0,0.14229511740098302,0.18526781686852056,,0.000970299,15.186747113863628,exponential-decay-test
4.0,0.13129094907341274,0.17308056642932276,,0.00096059601,19.043770678838094,exponential-decay-test
5.0,0.122781157225963,0.15721196464953885,,0.0009509900499,22.788195765018465,exponential-decay-test
6.0,0.11553046978995775,0.1463044468433626,,0.000941480149401,26.63124838670095,exponential-decay-test
7.0,0.1089448437543922,0.13988965269057982,,0.00093206534790699,30.48715535004934,exponential-decay-test
8.0,0.10388795362882236,0.15158642948635165,,0.0009227446944279199,34.33450462023417,exponential-decay-test
9.0,0.09906150642937764,0.12913918362990506,,0.0009135172474836409,38.15247702598572,exponential-decay-test
10.0,0.09542067485160756,0.1215370189278356,,0.0009043820750088043,41.98561840057373,exponential-decay-test
11.0,0.09197122665782864,0.11639615713107973,,0.0008953382542587162,45.8336489756902,exponential-decay-test
12.0,0.08925076218523831,0.11729761777866272,,0.0008863848717161291,49.68726501862207,exponential-decay-test
13.0,0.08670680370657305,0.11570850375198548,,0.0008775210229989678,53.539192581176756,exponential-decay-test
14.0,0.08420348963613615,0.11052952706813816,,0.0008687458127689781,57.392057955265045,exponential-decay-test
15.0,0.08180778322118916,0.1137308496381006,,0.0008600583546412883,61.23975569407146,exponential-decay-test
16.0,0.08070094947242609,0.11374201697687948,,0.0008514577710948754,65.08859478632607,exponential-decay-test
17.0,0.07879212453502588,0.10698478104126068,,0.0008429431933839267,68.89812243382136,exponential-decay-test
18.0,0.07649611350748696,0.10459095960663213,,0.0008345137614500872,72.46721386512121,exponential-decay-test
19.0,0.07548050018238922,0.10374751410657357,,0.0008261686238355863,76.03902346690495,exponential-decay-test
20.0,0.07385389341938713,0.10318247685509342,,0.0008179069375972306,79.6311699708303,exponential-decay-test
21.0,0.07218092954057474,0.09851223723061624,,0.0008097278682212582,83.48327228625617,exponential-decay-test
22.0,0.07103933069455924,0.09759097342048924,,0.0008016305895390457,87.33234637578329,exponential-decay-test
23.0,0.06988771175195034,0.09583929229167201,,0.0007936142836436553,91.1768819530805,exponential-decay-test
24.0,0.06865794314854101,0.10345392289661592,,0.0007856781408072188,95.02716840108236,exponential-decay-test
25.0,0.06739226189119983,0.09994383781186997,,0.0007778213593991466,98.87436378002168,exponential-decay-test
26.0,0.06647280504242435,0.09158777457571796,,0.0007700431458051549,102.72535325288773,exponential-decay-test
27.0,0.06579721507074515,0.0890733323270275,,0.0007623427143471034,106.57530975739158,exponential-decay-test
28.0,0.06455546174726469,0.09445918159138772,,0.0007547192872036326,110.42304904460907,exponential-decay-test
29.0,0.06396613780210768,0.08734229759823893,,0.0007471720943315961,114.27197399139405,exponential-decay-test
30.0,0.06354658435635875,0.08590608210332933,,0.0007397003733882801,118.07420558134714,exponential-decay-test
31.0,0.06223763408398615,0.08869749367717772,,0.0007323033696543973,121.82984725634256,exponential-decay-test
32.0,0.061783168744474974,0.08952724513026976,,0.0007249803359578532,125.65597996711729,exponential-decay-test
33.0,0.06105489695756545,0.08403079367933737,,0.0007177305325982747,129.50275869369506,exponential-decay-test
34.0,0.060503062871574476,0.0866725760842523,,0.000710553227272292,133.3049485007922,exponential-decay-test
